# Lane-Emden n=1.5 solution (2D)
# Generated with solve_lane_emden.py
# Points: 883
# xi_1 = 3.000000000000000e+01
# dtheta_1 = -4.009858856718875e-01
# Format: xi  theta  dtheta/dxi
2.430243024302430e+00  9.082150483958000e-02  -4.342290530649455e-01
2.433243324332433e+00  8.951936868625214e-02  -4.337748172639540e-01
2.436243624362436e+00  8.821859617827599e-02  -4.333200489617254e-01
2.439243924392439e+00  8.691918889492102e-02  -4.328647604059034e-01
2.442244224422442e+00  8.562114837865188e-02  -4.324089638938612e-01
2.445244524452445e+00  8.432447613498591e-02  -4.319526717741043e-01
2.448244824482448e+00  8.302917363234555e-02  -4.314958964477222e-01
2.451245124512451e+00  8.173524230190801e-02  -4.310386503698909e-01
2.454245424542454e+00  8.044268353745351e-02  -4.305809460514280e-01
2.457245724572457e+00  7.915149869520773e-02  -4.301227960603994e-01
2.460246024602460e+00  7.786168909367602e-02  -4.296642130237828e-01
2.463246324632463e+00  7.657325601283288e-02  -4.292052096298791e-01
2.466246624662466e+00  7.528620069452344e-02  -4.287457986309958e-01
2.469246924692469e+00  7.400052434252162e-02  -4.282859928439093e-01
2.472247224722472e+00  7.271622812201350e-02  -4.278258051519538e-01
2.475247524752475e+00  7.143331315940732e-02  -4.273652485074240e-01
2.478247824782478e+00  7.015178054213270e-02  -4.269043359340099e-01
2.481248124812481e+00  6.887163131843047e-02  -4.264430805292828e-01
2.484248424842484e+00  6.759286649713503e-02  -4.259814954672483e-01
2.487248724872487e+00  6.631548704744410e-02  -4.255195940009850e-01
2.490249024902490e+00  6.503949389868131e-02  -4.250573894653849e-01
2.493249324932493e+00  6.376488794004681e-02  -4.245948952800150e-01
2.496249624962496e+00  6.249167002035727e-02  -4.241321249521153e-01
2.499249924992499e+00  6.121984094777726e-02  -4.236690920797527e-01
2.502250225022502e+00  5.994940148953681e-02  -4.232058103551462e-01
2.505250525052505e+00  5.868035237164065e-02  -4.227422935681832e-01
2.508250825082508e+00  5.741269427856417e-02  -4.222785556101422e-01
2.511251125112511e+00  5.614642785293779e-02  -4.218146104776400e-01
2.514251425142514e+00  5.488155369522132e-02  -4.213504722768223e-01
2.517251725172517e+00  5.361807236336347e-02  -4.208861552278126e-01
2.520252025202520e+00  5.235598437245163e-02  -4.204216736694389e-01
2.523252325232523e+00  5.109529019434754e-02  -4.199570420642549e-01
2.526252625262526e+00  4.983599025730980e-02  -4.194922750038725e-01
2.529252925292529e+00  4.857808494560541e-02  -4.190273872146252e-01
2.532253225322532e+00  4.732157459910522e-02  -4.185623935635764e-01
2.535253525352535e+00  4.606645951286849e-02  -4.180973090648936e-01
2.538253825382538e+00  4.481273993671200e-02  -4.176321488866038e-01
2.541254125412541e+00  4.356041607476507e-02  -4.171669283577477e-01
2.544254425442544e+00  4.230948808501225e-02  -4.167016629759515e-01
2.547254725472547e+00  4.105995607881863e-02  -4.162363684154319e-01
2.550255025502550e+00  3.981182012033990e-02  -4.157710605357789e-01
2.553255325532553e+00  3.856508022514720e-02  -4.153057553949080e-01
2.556255625562556e+00  3.731973636057789e-02  -4.148404692570649e-01
2.559255925592559e+00  3.607578844494401e-02  -4.143752186033821e-01
2.562256225622562e+00  3.483323634675653e-02  -4.139100201451638e-01
2.565256525652565e+00  3.359207988403320e-02  -4.134448908375805e-01
2.568256825682568e+00  3.235231882355208e-02  -4.129798478942876e-01
2.571257125712571e+00  3.111395288005042e-02  -4.125149088032794e-01
2.574257425742574e+00  2.987698171536871e-02  -4.120500913442953e-01
2.577257725772577e+00  2.864140493753307e-02  -4.115854136080901e-01
2.580258025802580e+00  2.740722209977942e-02  -4.111208940178847e-01
2.583258325832583e+00  2.617443269951273e-02  -4.106565513533090e-01
2.586258625862586e+00  2.494303617720110e-02  -4.101924047771537e-01
2.589258925892589e+00  2.371303191520427e-02  -4.097284738652430e-01
2.592259225922592e+00  2.248441923652994e-02  -4.092647786397433e-01
2.595259525952595e+00  2.125719740352132e-02  -4.088013396062228e-01
2.598259825982598e+00  2.003136561620404e-02  -4.083381777965410e-01
2.601260126012601e+00  1.880692301047002e-02  -4.078753148218955e-01
2.604260426042604e+00  1.758386865650819e-02  -4.074127729249569e-01
2.607260726072607e+00  1.636220155673059e-02  -4.069505750503419e-01
2.610261026102610e+00  1.514192064360825e-02  -4.064887449244039e-01
2.613261326132613e+00  1.392302477717291e-02  -4.060273071470428e-01
2.616261626162616e+00  1.270551274216703e-02  -4.055662873036893e-01
2.619261926192619e+00  1.148938324482474e-02  -4.051057121056181e-01
2.622262226222622e+00  1.027463490926035e-02  -4.046456095667434e-01
2.625262526252625e+00  9.061266273450651e-03  -4.041860092250524e-01
2.628262826282628e+00  7.849275784386376e-03  -4.037269424262617e-01
2.631263126312631e+00  6.638661791428400e-03  -4.032684427265276e-01
2.634263426342634e+00  5.429422539407328e-03  -4.028105464422299e-01
2.637263726372637e+00  4.221556159052483e-03  -4.023532934797652e-01
2.640264026402640e+00  3.015060654410808e-03  -4.018967286796947e-01
2.643264326432643e+00  1.809933884742845e-03  -4.014409042871075e-01
2.646264626462646e+00  6.061735351087819e-04  -4.009858856718875e-01
