# Lane-Emden n=1.5 solution (3D)
# Generated with solve_lane_emden.py
# Points: 1218
# xi_1 = 3.000000000000000e+01
# dtheta_1 = -2.035673450691322e-01
# Format: xi  theta  dtheta/dxi
1.215121512151215e+00  7.790732388855797e-01  -3.254368812208498e-01
1.218121812181218e+00  7.780961475208968e-01  -3.258918602956402e-01
1.221122112211221e+00  7.771176943272429e-01  -3.263446759582518e-01
1.224122412241224e+00  7.761378857966498e-01  -3.267953274470792e-01
1.227122712271227e+00  7.751567284234043e-01  -3.272438140255950e-01
1.230123012301230e+00  7.741742287039722e-01  -3.276901349823217e-01
1.233123312331233e+00  7.731903931369235e-01  -3.281342896308035e-01
1.236123612361236e+00  7.722052282228569e-01  -3.285762773095775e-01
1.239123912391239e+00  7.712187404643246e-01  -3.290160973821445e-01
1.242124212421242e+00  7.702309363657579e-01  -3.294537492369396e-01
1.245124512451245e+00  7.692418224333911e-01  -3.298892322873013e-01
1.248124812481248e+00  7.682514051751874e-01  -3.303225459714417e-01
1.251125112511251e+00  7.672596911007632e-01  -3.307536897524149e-01
1.254125412541254e+00  7.662666867213137e-01  -3.311826631180858e-01
1.257125712571257e+00  7.652723985495374e-01  -3.316094655810979e-01
1.260126012601260e+00  7.642768330995618e-01  -3.320340966788414e-01
1.263126312631263e+00  7.632799968868688e-01  -3.324565559734199e-01
1.266126612661266e+00  7.622818964282191e-01  -3.328768430516177e-01
1.269126912691269e+00  7.612825382415784e-01  -3.332949575248655e-01
1.272127212721272e+00  7.602819288460428e-01  -3.337108990292074e-01
1.275127512751275e+00  7.592800747617640e-01  -3.341246672252655e-01
1.278127812781278e+00  7.582769825098749e-01  -3.345362617982056e-01
1.281128112811281e+00  7.572726586124158e-01  -3.349456824577020e-01
1.284128412841284e+00  7.562671095922598e-01  -3.353529289379018e-01
1.287128712871287e+00  7.552603419730393e-01  -3.357580009973889e-01
1.290129012901290e+00  7.542523622790709e-01  -3.361608984191478e-01
1.293129312931293e+00  7.532431770352831e-01  -3.365616210105267e-01
1.296129612961296e+00  7.522327927671412e-01  -3.369601686032008e-01
1.299129912991299e+00  7.512212160005746e-01  -3.373565410531343e-01
1.302130213021302e+00  7.502084532619028e-01  -3.377507382405433e-01
1.305130513051305e+00  7.491945110777625e-01  -3.381427600698571e-01
1.308130813081308e+00  7.481793959750341e-01  -3.385326064696800e-01
1.311131113111311e+00  7.471631144807690e-01  -3.389202773927526e-01
1.314131413141314e+00  7.461456731221160e-01  -3.393057728159125e-01
1.317131713171317e+00  7.451270784262495e-01  -3.396890927400548e-01
1.320132013201320e+00  7.441073369202960e-01  -3.400702371900927e-01
1.323132313231323e+00  7.430864551312625e-01  -3.404492062149167e-01
1.326132613261326e+00  7.420644395859638e-01  -3.408259998873552e-01
1.329132913291329e+00  7.410412968109503e-01  -3.412006183041330e-01
1.332133213321332e+00  7.400170333324366e-01  -3.415730615858305e-01
1.335133513351335e+00  7.389916556762293e-01  -3.419433298768426e-01
1.338133813381338e+00  7.379651703676556e-01  -3.423114233453372e-01
1.341134113411341e+00  7.369375839314924e-01  -3.426773421832131e-01
1.344134413441344e+00  7.359089028918948e-01  -3.430410866060577e-01
1.347134713471347e+00  7.348791337723247e-01  -3.434026568531053e-01
1.350135013501350e+00  7.338482830954812e-01  -3.437620531871940e-01
1.353135313531353e+00  7.328163573832294e-01  -3.441192758947226e-01
1.356135613561356e+00  7.317833631565299e-01  -3.444743252856077e-01
1.359135913591359e+00  7.307493069353695e-01  -3.448272016932406e-01
1.362136213621362e+00  7.297141952386906e-01  -3.451779054744429e-01
1.365136513651365e+00  7.286780345843223e-01  -3.455264370094234e-01
1.368136813681368e+00  7.276408314889106e-01  -3.458727967017332e-01
1.371137113711371e+00  7.266025924678493e-01  -3.462169849782221e-01
1.374137413741374e+00  7.255633240352114e-01  -3.465590022889936e-01
1.377137713771377e+00  7.245230327036803e-01  -3.468988491073603e-01
1.380138013801380e+00  7.234817249844816e-01  -3.472365259297987e-01
1.383138313831383e+00  7.224394073873148e-01  -3.475720332759043e-01
1.386138613861386e+00  7.213960864202860e-01  -3.479053716883460e-01
1.389138913891389e+00  7.203517685898395e-01  -3.482365417328206e-01
1.392139213921392e+00  7.193064604006913e-01  -3.485655439980073e-01
1.395139513951395e+00  7.182601683557619e-01  -3.488923790955210e-01
1.398139813981398e+00  7.172128989561097e-01  -3.492170476598670e-01
1.401140114011401e+00  7.161646587008643e-01  -3.495395503483943e-01
1.404140414041404e+00  7.151154540871607e-01  -3.498598878412495e-01
1.407140714071407e+00  7.140652916100736e-01  -3.501780608413294e-01
1.410141014101410e+00  7.130141777625514e-01  -3.504940700742352e-01
1.413141314131413e+00  7.119621190353518e-01  -3.508079162882248e-01
1.416141614161416e+00  7.109091219169765e-01  -3.511196002541664e-01
1.419141914191419e+00  7.098551928936065e-01  -3.514291227654908e-01
1.422142214221422e+00  7.088003384490386e-01  -3.517364846381442e-01
1.425142514251425e+00  7.077445650646205e-01  -3.520416867105409e-01
1.428142814281428e+00  7.066878792191884e-01  -3.523447298435157e-01
1.431143114311431e+00  7.056302873890035e-01  -3.526456149202759e-01
1.434143414341434e+00  7.045717960476883e-01  -3.529443428463541e-01
1.437143714371437e+00  7.035124116661654e-01  -3.532409145495596e-01
1.440144014401440e+00  7.024521407125945e-01  -3.535353309799309e-01
1.443144314431443e+00  7.013909896523116e-01  -3.538275931096875e-01
1.446144614461446e+00  7.003289649477663e-01  -3.541177019331815e-01
1.449144914491449e+00  6.992660730584618e-01  -3.544056584668497e-01
1.452145214521452e+00  6.982023204408939e-01  -3.546914637491650e-01
1.455145514551455e+00  6.971377135484912e-01  -3.549751188405880e-01
1.458145814581458e+00  6.960722588315544e-01  -3.552566248235185e-01
1.461146114611461e+00  6.950059627371979e-01  -3.555359828022472e-01
1.464146414641464e+00  6.939388317092898e-01  -3.558131939029069e-01
1.467146714671467e+00  6.928708721883936e-01  -3.560882592734240e-01
1.470147014701470e+00  6.918020906117102e-01  -3.563611800834694e-01
1.473147314731473e+00  6.907324934097013e-01  -3.566319575213426e-01
1.476147614761476e+00  6.896620870077107e-01  -3.569005927954613e-01
1.479147914791479e+00  6.885908778311357e-01  -3.571670871391477e-01
1.482148214821482e+00  6.875188723016336e-01  -3.574314418071302e-01
1.485148514851485e+00  6.864460768370455e-01  -3.576936580754768e-01
1.488148814881488e+00  6.853724978513355e-01  -3.579537372415401e-01
1.491149114911491e+00  6.842981417545271e-01  -3.582116806239025e-01
1.494149414941494e+00  6.832230149526424e-01  -3.584674895623198e-01
1.497149714971497e+00  6.821471238476393e-01  -3.587211654176659e-01
1.500150015001500e+00  6.810704748373505e-01  -3.589727095718762e-01
1.503150315031503e+00  6.799930743154211e-01  -3.592221234278909e-01
1.506150615061506e+00  6.789149286712474e-01  -3.594694084095983e-01
1.509150915091509e+00  6.778360442899147e-01  -3.597145659617771e-01
1.512151215121512e+00  6.767564275521371e-01  -3.599575975500393e-01
1.515151515151515e+00  6.756760848341944e-01  -3.601985046607717e-01
1.518151815181518e+00  6.745950225078728e-01  -3.604372888010782e-01
1.521152115211521e+00  6.735132469404023e-01  -3.606739514987206e-01
1.524152415241524e+00  6.724307644943960e-01  -3.609084943020604e-01
1.527152715271527e+00  6.713475815277898e-01  -3.611409187799993e-01
1.530153015301530e+00  6.702637043937810e-01  -3.613712265219197e-01
1.533153315331533e+00  6.691791394407679e-01  -3.615994191376249e-01
1.536153615361536e+00  6.680938930122891e-01  -3.618254982572793e-01
1.539153915391539e+00  6.670079714469628e-01  -3.620494655313479e-01
1.542154215421542e+00  6.659213810784274e-01  -3.622713226305354e-01
1.545154515451545e+00  6.648341282352801e-01  -3.624910712457259e-01
1.548154815481548e+00  6.637462192410181e-01  -3.627087130879211e-01
1.551155115511551e+00  6.626576604139774e-01  -3.629242498881792e-01
1.554155415541554e+00  6.615684580672743e-01  -3.631376833975530e-01
1.557155715571557e+00  6.604786185087443e-01  -3.633490153870282e-01
1.560156015601560e+00  6.593881480408842e-01  -3.635582476474608e-01
1.563156315631563e+00  6.582970529607913e-01  -3.637653819895144e-01
1.566156615661566e+00  6.572053395601052e-01  -3.639704202435983e-01
1.569156915691569e+00  6.561130141249480e-01  -3.641733642598035e-01
1.572157215721572e+00  6.550200829358661e-01  -3.643742159078400e-01
1.575157515751575e+00  6.539265522677703e-01  -3.645729770769732e-01
1.578157815781578e+00  6.528324283898786e-01  -3.647696496759600e-01
1.581158115811581e+00  6.517377175656567e-01  -3.649642356329850e-01
1.584158415841584e+00  6.506424260527598e-01  -3.651567368955961e-01
1.587158715871587e+00  6.495465601029751e-01  -3.653471554306404e-01
1.590159015901590e+00  6.484501259621629e-01  -3.655354932241991e-01
1.593159315931593e+00  6.473531298701998e-01  -3.657217522815228e-01
1.596159615961596e+00  6.462555780609199e-01  -3.659059346269664e-01
1.599159915991599e+00  6.451574767620585e-01  -3.660880423039241e-01
1.602160216021602e+00  6.440588321951939e-01  -3.662680773747631e-01
1.605160516051605e+00  6.429596505756905e-01  -3.664460419207589e-01
1.608160816081608e+00  6.418599381126425e-01  -3.666219380420283e-01
1.611161116111611e+00  6.407597010088161e-01  -3.667957678574640e-01
1.614161416141614e+00  6.396589454605937e-01  -3.669675335046683e-01
1.617161716171617e+00  6.385576776579170e-01  -3.671372371398861e-01
1.620162016201620e+00  6.374559037842313e-01  -3.673048809379384e-01
1.623162316231623e+00  6.363536300164292e-01  -3.674704670921557e-01
1.626162616261626e+00  6.352508625247947e-01  -3.676339978143107e-01
1.629162916291629e+00  6.341476074729475e-01  -3.677954753345510e-01
1.632163216321632e+00  6.330438710177883e-01  -3.679549019013318e-01
1.635163516351635e+00  6.319396593094424e-01  -3.681122797813485e-01
1.638163816381638e+00  6.308349784912060e-01  -3.682676112594686e-01
1.641164116411641e+00  6.297298346994902e-01  -3.684208986386640e-01
1.644164416441644e+00  6.286242340637670e-01  -3.685721442399430e-01
1.647164716471647e+00  6.275181827065153e-01  -3.687213504022821e-01
1.650165016501650e+00  6.264116867431655e-01  -3.688685194825575e-01
1.653165316531653e+00  6.253047522820472e-01  -3.690136538554768e-01
1.656165616561656e+00  6.241973854243337e-01  -3.691567559135101e-01
1.659165916591659e+00  6.230895922639899e-01  -3.692978280668215e-01
1.662166216621662e+00  6.219813788877181e-01  -3.694368727432002e-01
1.665166516651665e+00  6.208727513749057e-01  -3.695738923879910e-01
1.668166816681668e+00  6.197637157975716e-01  -3.697088894640258e-01
1.671167116711671e+00  6.186542782203143e-01  -3.698418664515539e-01
1.674167416741674e+00  6.175444447002586e-01  -3.699728258481726e-01
1.677167716771677e+00  6.164342212870045e-01  -3.701017701687579e-01
1.680168016801680e+00  6.153236140225747e-01  -3.702287019453946e-01
1.683168316831683e+00  6.142126289413632e-01  -3.703536237273070e-01
1.686168616861686e+00  6.131012720700837e-01  -3.704765380807885e-01
1.689168916891689e+00  6.119895494277181e-01  -3.705974475891320e-01
1.692169216921692e+00  6.108774670254667e-01  -3.707163548525598e-01
1.695169516951695e+00  6.097650308666962e-01  -3.708332624881536e-01
1.698169816981698e+00  6.086522469468905e-01  -3.709481731297840e-01
1.701170117011701e+00  6.075391212535993e-01  -3.710610894280404e-01
1.704170417041704e+00  6.064256597663894e-01  -3.711720140501607e-01
1.707170717071707e+00  6.053118684567941e-01  -3.712809496799607e-01
1.710171017101710e+00  6.041977532882644e-01  -3.713878990177635e-01
1.713171317131713e+00  6.030833202161201e-01  -3.714928647803291e-01
1.716171617161716e+00  6.019685751875000e-01  -3.715958497007837e-01
1.719171917191719e+00  6.008535241413144e-01  -3.716968565285487e-01
1.722172217221722e+00  5.997381730081960e-01  -3.717958880292704e-01
1.725172517251725e+00  5.986225277104524e-01  -3.718929469847488e-01
1.728172817281728e+00  5.975065941620183e-01  -3.719880361928667e-01
1.731173117311731e+00  5.963903782684079e-01  -3.720811584675191e-01
1.734173417341734e+00  5.952738859266674e-01  -3.721723166385418e-01
1.737173717371737e+00  5.941571230253291e-01  -3.722615135516407e-01
1.740174017401740e+00  5.930400954443635e-01  -3.723487520683207e-01
1.743174317431743e+00  5.919228090551343e-01  -3.724340350658145e-01
1.746174617461746e+00  5.908052697203514e-01  -3.725173654370114e-01
1.749174917491749e+00  5.896874832940256e-01  -3.725987460903865e-01
1.752175217521752e+00  5.885694556214232e-01  -3.726781799499292e-01
1.755175517551755e+00  5.874511925390206e-01  -3.727556699550725e-01
1.758175817581758e+00  5.863326998744600e-01  -3.728312190606211e-01
1.761176117611761e+00  5.852139834465044e-01  -3.729048302366809e-01
1.764176417641764e+00  5.840950490649938e-01  -3.729765064685874e-01
1.767176717671767e+00  5.829759025308006e-01  -3.730462507568345e-01
1.770177017701770e+00  5.818565496357869e-01  -3.731140661170038e-01
1.773177317731773e+00  5.807369961627611e-01  -3.731799555796925e-01
1.776177617761776e+00  5.796172478854341e-01  -3.732439221904432e-01
1.779177917791779e+00  5.784973105683778e-01  -3.733059690096721e-01
1.782178217821782e+00  5.773771899669823e-01  -3.733660991125979e-01
1.785178517851785e+00  5.762568918274135e-01  -3.734243155891711e-01
1.788178817881788e+00  5.751364218865723e-01  -3.734806215440023e-01
1.791179117911791e+00  5.740157858720528e-01  -3.735350200962917e-01
1.794179417941794e+00  5.728949895021015e-01  -3.735875143797576e-01
1.797179717971797e+00  5.717740384855763e-01  -3.736381075425656e-01
1.800180018001800e+00  5.706529385219067e-01  -3.736868027472577e-01
1.803180318031803e+00  5.695316953010534e-01  -3.737336031706812e-01
1.806180618061806e+00  5.684103145034692e-01  -3.737785120039180e-01
1.809180918091809e+00  5.672888018000591e-01  -3.738215324522138e-01
1.812181218121812e+00  5.661671628521419e-01  -3.738626677349068e-01
1.815181518151815e+00  5.650454033114112e-01  -3.739019210853580e-01
1.818181818181818e+00  5.639235288198977e-01  -3.739392957508796e-01
1.821182118211821e+00  5.628015450099306e-01  -3.739747949926649e-01
1.824182418241824e+00  5.616794575041011e-01  -3.740084220857177e-01
1.827182718271827e+00  5.605572719146185e-01  -3.740401803182740e-01
1.830183018301830e+00  5.594349938407400e-01  -3.740700729896113e-01
1.833183318331833e+00  5.583126288742742e-01  -3.740981034146263e-01
1.836183618361836e+00  5.571901825975689e-01  -3.741242749220948e-01
1.839183918391839e+00  5.560676605829568e-01  -3.741485908541659e-01
1.842184218421842e+00  5.549450683927162e-01  -3.741710545662891e-01
1.845184518451845e+00  5.538224115790320e-01  -3.741916694271408e-01
1.848184818481848e+00  5.526996956839570e-01  -3.742104388185513e-01
1.851185118511851e+00  5.515769262393726e-01  -3.742273661354311e-01
1.854185418541854e+00  5.504541087669504e-01  -3.742424547856975e-01
1.857185718571857e+00  5.493312487781142e-01  -3.742557081902013e-01
1.860186018601860e+00  5.482083517740016e-01  -3.742671297826527e-01
1.863186318631863e+00  5.470854232454261e-01  -3.742767230095482e-01
1.866186618661866e+00  5.459624686728390e-01  -3.742844913300963e-01
1.869186918691869e+00  5.448394935262921e-01  -3.742904382161442e-01
1.872187218721872e+00  5.437165032654004e-01  -3.742945671521034e-01
1.875187518751875e+00  5.425935033393047e-01  -3.742968816348762e-01
1.878187818781878e+00  5.414704991866345e-01  -3.742973851737815e-01
1.881188118811881e+00  5.403474962354713e-01  -3.742960812904807e-01
1.884188418841884e+00  5.392244999033122e-01  -3.742929735189040e-01
1.887188718871887e+00  5.381015155970332e-01  -3.742880654051757e-01
1.890189018901890e+00  5.369785487128527e-01  -3.742813605075406e-01
1.893189318931893e+00  5.358556046362961e-01  -3.742728623962892e-01
1.896189618961896e+00  5.347326887421598e-01  -3.742625746536840e-01
1.899189918991899e+00  5.336098063944753e-01  -3.742505008738848e-01
1.902190219021902e+00  5.324869629464737e-01  -3.742366446628746e-01
1.905190519051905e+00  5.313641637405508e-01  -3.742210096383852e-01
1.908190819081908e+00  5.302414141082323e-01  -3.742035994298228e-01
1.911191119111911e+00  5.291187193701384e-01  -3.741844176781935e-01
1.914191419141914e+00  5.279960848359493e-01  -3.741634680360290e-01
1.917191719171917e+00  5.268735158043709e-01  -3.741407541673120e-01
1.920192019201920e+00  5.257510175631009e-01  -3.741162797474022e-01
1.923192319231923e+00  5.246285953887944e-01  -3.740900484629611e-01
1.926192619261926e+00  5.235062545470299e-01  -3.740620640118780e-01
1.929192919291929e+00  5.223840002922764e-01  -3.740323301031954e-01
1.932193219321932e+00  5.212618378678595e-01  -3.740008504570344e-01
1.935193519351935e+00  5.201397725059284e-01  -3.739676288045203e-01
1.938193819381938e+00  5.190178094274226e-01  -3.739326688877082e-01
1.941194119411941e+00  5.178959538420400e-01  -3.738959744595080e-01
1.944194419441944e+00  5.167742109482035e-01  -3.738575492836105e-01
1.947194719471947e+00  5.156525859330291e-01  -3.738173971344126e-01
1.950195019501950e+00  5.145310839722934e-01  -3.737755217969429e-01
1.953195319531953e+00  5.134097102304024e-01  -3.737319270667871e-01
1.956195619561956e+00  5.122884698603593e-01  -3.736866167500136e-01
1.959195919591959e+00  5.111673680037329e-01  -3.736395946630992e-01
1.962196219621962e+00  5.100464097906267e-01  -3.735908646328545e-01
1.965196519651965e+00  5.089256003396478e-01  -3.735404304963496e-01
1.968196819681968e+00  5.078049447578761e-01  -3.734882961008398e-01
1.971197119711971e+00  5.066844481408334e-01  -3.734344653036910e-01
1.974197419741974e+00  5.055641155724534e-01  -3.733789419723058e-01
1.977197719771977e+00  5.044439521250513e-01  -3.733217299840488e-01
1.980198019801980e+00  5.033239628592940e-01  -3.732628332261726e-01
1.983198319831983e+00  5.022041528241703e-01  -3.732022555957436e-01
1.986198619861986e+00  5.010845270569614e-01  -3.731400009995680e-01
1.989198919891989e+00  4.999650905832116e-01  -3.730760733541170e-01
1.992199219921992e+00  4.988458484166995e-01  -3.730104765854539e-01
1.995199519951995e+00  4.977268055594087e-01  -3.729432146291590e-01
1.998199819981998e+00  4.966079670014997e-01  -3.728742914302561e-01
2.001200120012001e+00  4.954893377212812e-01  -3.728037109431388e-01
2.004200420042004e+00  4.943709226851820e-01  -3.727314771314963e-01
2.007200720072007e+00  4.932527268477234e-01  -3.726575939682399e-01
2.010201020102010e+00  4.921347551514905e-01  -3.725820654354290e-01
2.013201320132013e+00  4.910170125271067e-01  -3.725048955241977e-01
2.016201620162016e+00  4.898995038932039e-01  -3.724260882346810e-01
2.019201920192019e+00  4.887822341563977e-01  -3.723456475759417e-01
2.022202220222022e+00  4.876652082112597e-01  -3.722635775658963e-01
2.025202520252025e+00  4.865484309402907e-01  -3.721798822312424e-01
2.028202820282028e+00  4.854319072138950e-01  -3.720945656073848e-01
2.031203120312031e+00  4.843156418903536e-01  -3.720076317383628e-01
2.034203420342034e+00  4.831996398157994e-01  -3.719190846767766e-01
2.037203720372037e+00  4.820839058241910e-01  -3.718289284837148e-01
2.040204020402040e+00  4.809684447372866e-01  -3.717371672286813e-01
2.043204320432043e+00  4.798532613646205e-01  -3.716438049895219e-01
2.046204620462046e+00  4.787383605034765e-01  -3.715488458523526e-01
2.049204920492049e+00  4.776237469388648e-01  -3.714522939114863e-01
2.052205220522052e+00  4.765094254434966e-01  -3.713541532693601e-01
2.055205520552055e+00  4.753954007777597e-01  -3.712544280364636e-01
2.058205820582058e+00  4.742816776896959e-01  -3.711531223312658e-01
2.061206120612061e+00  4.731682609149755e-01  -3.710502402801434e-01
2.064206420642064e+00  4.720551551768756e-01  -3.709457860173085e-01
2.067206720672067e+00  4.709423651862558e-01  -3.708397636847368e-01
2.070207020702070e+00  4.698298956415352e-01  -3.707321774320952e-01
2.073207320732073e+00  4.687177512286704e-01  -3.706230314166709e-01
2.076207620762076e+00  4.676059366211324e-01  -3.705123298032989e-01
2.079207920792079e+00  4.664944564798847e-01  -3.704000767642913e-01
2.082208220822082e+00  4.653833154533614e-01  -3.702862764793654e-01
2.085208520852085e+00  4.642725181774446e-01  -3.701709331355725e-01
2.088208820882088e+00  4.631620692754446e-01  -3.700540509272273e-01
2.091209120912091e+00  4.620519733580764e-01  -3.699356340558361e-01
2.094209420942094e+00  4.609422350234411e-01  -3.698156867300267e-01
2.097209720972097e+00  4.598328588570035e-01  -3.696942131654775e-01
2.100210021002100e+00  4.587238494315720e-01  -3.695712175848468e-01
2.103210321032103e+00  4.576152113072789e-01  -3.694467042177028e-01
2.106210621062106e+00  4.565069490315596e-01  -3.693206773004526e-01
2.109210921092109e+00  4.553990671391335e-01  -3.691931410762731e-01
2.112211221122112e+00  4.542915701519844e-01  -3.690640997950404e-01
2.115211521152115e+00  4.531844625793409e-01  -3.689335577132602e-01
2.118211821182118e+00  4.520777489176582e-01  -3.688015190939983e-01
2.121212121212121e+00  4.509714336505982e-01  -3.686679882068110e-01
2.124212421242124e+00  4.498655212490125e-01  -3.685329693276758e-01
2.127212721272127e+00  4.487600161709231e-01  -3.683964667389227e-01
2.130213021302130e+00  4.476549228615050e-01  -3.682584847291646e-01
2.133213321332133e+00  4.465502457530682e-01  -3.681190275932290e-01
2.136213621362136e+00  4.454459892650405e-01  -3.679780996320895e-01
2.139213921392139e+00  4.443421578039505e-01  -3.678357051527969e-01
2.142214221422142e+00  4.432387557634105e-01  -3.676918484684115e-01
2.145214521452145e+00  4.421357875240996e-01  -3.675465338979346e-01
2.148214821482148e+00  4.410332574537481e-01  -3.673997657662412e-01
2.151215121512151e+00  4.399311699071203e-01  -3.672515484040118e-01
2.154215421542154e+00  4.388295292259999e-01  -3.671018861476654e-01
2.157215721572157e+00  4.377283397391737e-01  -3.669507833392918e-01
2.160216021602160e+00  4.366276057624163e-01  -3.667982443265847e-01
2.163216321632163e+00  4.355273315984753e-01  -3.666442734627753e-01
2.166216621662166e+00  4.344275215370562e-01  -3.664888751065647e-01
2.169216921692169e+00  4.333281798544540e-01  -3.663320536216246e-01
2.172217221722172e+00  4.322293108128714e-01  -3.661738133757271e-01
2.175217521752175e+00  4.311309186623687e-01  -3.660141587430820e-01
2.178217821782178e+00  4.300330076399725e-01  -3.658530941031792e-01
2.181218121812181e+00  4.289355819695593e-01  -3.656906238405979e-01
2.184218421842184e+00  4.278386458618417e-01  -3.655267523449396e-01
2.187218721872187e+00  4.267422035143531e-01  -3.653614840107612e-01
2.190219021902190e+00  4.256462591114328e-01  -3.651948232375072e-01
2.193219321932193e+00  4.245508168242124e-01  -3.650267744294432e-01
2.196219621962196e+00  4.234558808106005e-01  -3.648573419955889e-01
2.199219921992199e+00  4.223614552152698e-01  -3.646865303496513e-01
2.202220222022202e+00  4.212675441696427e-01  -3.645143439099580e-01
2.205220522052205e+00  4.201741517918774e-01  -3.643407870993905e-01
2.208220822082208e+00  4.190812821868553e-01  -3.641658643453182e-01
2.211221122112211e+00  4.179889394461664e-01  -3.639895800795315e-01
2.214221422142214e+00  4.168971276480979e-01  -3.638119387381762e-01
2.217221722172217e+00  4.158058508576203e-01  -3.636329447616869e-01
2.220222022202220e+00  4.147151131263744e-01  -3.634526025947213e-01
2.223222322232223e+00  4.136249184926602e-01  -3.632709166860942e-01
2.226222622262226e+00  4.125352709814228e-01  -3.630878914887120e-01
2.229222922292229e+00  4.114461746042419e-01  -3.629035314595069e-01
2.232223222322232e+00  4.103576333593193e-01  -3.627178410593719e-01
2.235223522352235e+00  4.092696512314663e-01  -3.625308247530947e-01
2.238223822382238e+00  4.081822321920939e-01  -3.623424870092932e-01
2.241224122412241e+00  4.070953801991998e-01  -3.621528323003501e-01
2.244224422442244e+00  4.060090991973584e-01  -3.619618651023482e-01
2.247224722472247e+00  4.049233931177094e-01  -3.617695898950052e-01
2.250225022502250e+00  4.038382658779465e-01  -3.615760111616099e-01
2.253225322532253e+00  4.027537213823080e-01  -3.613811333889565e-01
2.256225622562256e+00  4.016697635215650e-01  -3.611849610672814e-01
2.259225922592259e+00  4.005863961730127e-01  -3.609874986901984e-01
2.262226222622262e+00  3.995036232004591e-01  -3.607887507546347e-01
2.265226522652265e+00  3.984214484542155e-01  -3.605887217607669e-01
2.268226822682268e+00  3.973398757710874e-01  -3.603874162119576e-01
2.271227122712271e+00  3.962589089743641e-01  -3.601848386146915e-01
2.274227422742274e+00  3.951785518738105e-01  -3.599809934785120e-01
2.277227722772277e+00  3.940988082656571e-01  -3.597758853159578e-01
2.280228022802280e+00  3.930196819325914e-01  -3.595695186425000e-01
2.283228322832283e+00  3.919411766437494e-01  -3.593618979764789e-01
2.286228622862286e+00  3.908632961547066e-01  -3.591530278390414e-01
2.289228922892289e+00  3.897860442074701e-01  -3.589429127540781e-01
2.292229222922292e+00  3.887094245304704e-01  -3.587315572481610e-01
2.295229522952295e+00  3.876334408385527e-01  -3.585189658504810e-01
2.298229822982298e+00  3.865580968329705e-01  -3.583051430927858e-01
2.301230123012301e+00  3.854833962013762e-01  -3.580900935093180e-01
2.304230423042304e+00  3.844093426178154e-01  -3.578738216367534e-01
2.307230723072307e+00  3.833359397427182e-01  -3.576563320141387e-01
2.310231023102310e+00  3.822631912228934e-01  -3.574376291828310e-01
2.313231323132313e+00  3.811911006915207e-01  -3.572177176864359e-01
2.316231623162316e+00  3.801196717681442e-01  -3.569966020707462e-01
2.319231923192319e+00  3.790489080586663e-01  -3.567742868836817e-01
2.322232223222322e+00  3.779788131553407e-01  -3.565507766752277e-01
2.325232523252325e+00  3.769093906367669e-01  -3.563260759973748e-01
2.328232823282328e+00  3.758406440678839e-01  -3.561001894040586e-01
2.331233123312331e+00  3.747725769999641e-01  -3.558731214510992e-01
2.334233423342334e+00  3.737051929706084e-01  -3.556448766961414e-01
2.337233723372337e+00  3.726384955037402e-01  -3.554154596985949e-01
2.340234023402340e+00  3.715724881096003e-01  -3.551848750195745e-01
2.343234323432343e+00  3.705071742847422e-01  -3.549531272218410e-01
2.346234623462346e+00  3.694425575120263e-01  -3.547202208697415e-01
2.349234923492349e+00  3.683786412606163e-01  -3.544861605291508e-01
2.352235223522352e+00  3.673154289859738e-01  -3.542509507674121e-01
2.355235523552355e+00  3.662529241298543e-01  -3.540145961532790e-01
2.358235823582358e+00  3.651911301203035e-01  -3.537771012568566e-01
2.361236123612361e+00  3.641300503716520e-01  -3.535384706495431e-01
2.364236423642364e+00  3.630696882845128e-01  -3.532987089039723e-01
2.367236723672367e+00  3.620100472457770e-01  -3.530578205939556e-01
2.370237023702370e+00  3.609511306286105e-01  -3.528158102944242e-01
2.373237323732373e+00  3.598929417924510e-01  -3.525726825813718e-01
2.376237623762376e+00  3.588354840830039e-01  -3.523284420317975e-01
2.379237923792379e+00  3.577787608322408e-01  -3.520830932236489e-01
2.382238223822382e+00  3.567227753583954e-01  -3.518366407357651e-01
2.385238523852385e+00  3.556675309659618e-01  -3.515890891478204e-01
2.388238823882388e+00  3.546130309456921e-01  -3.513404430402679e-01
2.391239123912391e+00  3.535592785745933e-01  -3.510907069942833e-01
2.394239423942394e+00  3.525062771159265e-01  -3.508398855917093e-01
2.397239723972397e+00  3.514540298192037e-01  -3.505879834149996e-01
2.400240024002400e+00  3.504025399201870e-01  -3.503350050471640e-01
2.403240324032403e+00  3.493518106408873e-01  -3.500809550717127e-01
2.406240624062406e+00  3.483018451895618e-01  -3.498258380726016e-01
2.409240924092409e+00  3.472526467607139e-01  -3.495696586341777e-01
2.412241224122412e+00  3.462042185350916e-01  -3.493124213411242e-01
2.415241524152415e+00  3.451565636796869e-01  -3.490541307784066e-01
2.418241824182418e+00  3.441096853477356e-01  -3.487947915312188e-01
2.421242124212421e+00  3.430635866787152e-01  -3.485344081849289e-01
2.424242424242424e+00  3.420182707983470e-01  -3.482729853250258e-01
2.427242724272427e+00  3.409737408185936e-01  -3.480105275370663e-01
2.430243024302430e+00  3.399299998376606e-01  -3.477470394066216e-01
2.433243324332433e+00  3.388870509399962e-01  -3.474825255192246e-01
2.436243624362436e+00  3.378448971962912e-01  -3.472169904603176e-01
