# SRGSPH Solution at t=0.350000, step=596
# Columns: x, v, n, N, P, u, gamma, S, e, h, cs
6.251149931362406376e-01 9.627146756437128250e-01 2.292275031434557242e+00 9.942625933725187437e+00 1.000000000000000036e-10 -2.909467102750135092e-01 4.337448952407281233e+00 2.150869639218105700e+00 2.278890006787753553e+00 1.410838115964907361e-03 1.188091674665626716e-05
6.268103725868808818e-01 9.899999999999999911e-01 7.810899045399655183e-01 5.536999527501364149e+00 1.000000000000000036e-10 -4.108098998165413684e-01 7.088812050083354244e+00 3.129906392990837727e+00 2.273856348525263638e+00 2.300115625074956351e-03 2.601358958256899434e-05
6.250441181807508961e-01 9.646377272036384953e-01 2.240329675456746550e+00 9.984767762165049021e+00 1.000000000000000036e-10 -5.444710788550487512e-01 4.456829667325371780e+00 3.978856396752549762e-01 4.939152766027622432e-01 1.402117037932156798e-03 2.835204674975454187e-05
6.656620862513573655e-01 9.899999999999999911e-01 9.750214635870611823e-02 6.911743900165867593e-01 1.000000000000000036e-10 -6.750193281318113137e-01 7.088812050083354244e+00 -4.535797518340046075e+00 -8.228477324623895139e-01 1.463098221363748168e-02 0.000000000000000000e+00
6.562185866098142473e-01 9.313040447339336891e-01 2.176030452381387814e-01 6.877190310789764727e-01 1.000000000000000036e-10 -3.084943313149271504e-01 3.160429259279692982e+00 1.429991042903068443e+00 1.600546093390333935e+00 1.342278460650639729e-02 3.970489147661789947e-05
6.867588432574824875e-01 9.899999999999999911e-01 8.946945722084431729e-02 6.342321664615383492e-01 1.000000000000000036e-10 -4.834059958631364284e-01 7.088812050083354244e+00 2.167772386300483412e+00 1.422983507518969404e+00 1.600606397271412198e-02 9.790942273349858389e-05
6.211528320451780161e-01 7.555582894301784425e-01 3.638779467897872877e+00 3.638779467897872877e+00 1.728191645929120668e+01 7.124057645601832078e+00 1.000000000000000000e+00 9.726626303618353120e+00 8.124057645601832078e+00 2.849125501323788567e-03 7.841431081822131111e-01
3.315627458158450225e-02 -9.899999999999999911e-01 1.833227702489546168e-02 1.299540662795451718e-01 1.621806949944608377e-03 1.327009417113466649e-01 7.088812050083354244e+00 -8.266960906005773779e+01 8.644152260191525272e+00 5.572721882515716679e-02 3.474785479714019854e-01
7.184454568506125627e-01 9.899999999999999911e-01 8.237642775517048377e-02 5.839510137136734169e-01 1.000000000000000036e-10 -6.287963439100797691e-01 7.088812050083354244e+00 -2.428000162272113460e+00 -2.810846894567388676e-01 1.702300081365115333e-02 0.000000000000000000e+00
6.986248592903872012e-01 9.000879875623569726e-01 2.460560396269802774e-01 6.377639151523769590e-01 1.000000000000000036e-10 -4.434090766257853949e-02 2.591945786493287773e+00 2.160568569753037682e+00 2.411801864830353193e+00 1.645533146664110435e-02 2.704448854374342097e-05
7.332228800046277639e-01 9.899999999999999911e-01 7.441225651743009484e-02 5.274945006746520892e-01 1.000000000000000036e-10 -3.691872358668605858e-01 7.088812050083354244e+00 3.919636857532068142e+00 2.761700685256319510e+00 1.664655882450264204e-02 7.630409604609598279e-05
1.493164525515066066e-01 -5.784549480638309094e-01 4.919600620668598268e-01 4.919600620668598268e-01 1.000000000000000036e-10 -6.302729389531442017e+00 1.000000000000000000e+00 5.497953388072486902e+00 -5.302729389531442017e+00 2.745677188677925554e-02 0.000000000000000000e+00
7.608825174669596736e-01 9.899999999999999911e-01 1.477887855142415718e-01 1.047646923620539905e+00 1.000000000000000036e-10 -6.178801017750937818e-01 7.088812050083354244e+00 -2.775486208862750104e+00 -1.531393251144681500e-01 1.266626913917107133e-02 0.000000000000000000e+00
7.713526409290785146e-01 9.899999999999999911e-01 1.614473321549076135e-01 1.144469793633518861e+00 1.000000000000000036e-10 -6.187282876509211382e-01 7.088812050083354244e+00 -1.748472532420398240e+00 -1.630806079818469811e-01 1.109593343036345027e-02 0.000000000000000000e+00
7.662345231702211157e-01 9.899999999999999911e-01 1.809082072780870964e-01 1.282424279711880999e+00 1.000000000000000036e-10 -3.658193674292501418e-01 7.088812050083354244e+00 3.962311952826622630e+00 2.801174264989941598e+00 1.161014453111145622e-02 4.858423598795667543e-05
7.925806915453702528e-01 9.899999999999999911e-01 1.442527636532193458e-01 1.022580729242767328e+00 1.000000000000000036e-10 -3.884244252397431874e-01 7.088812050083354244e+00 3.548303508823593244e+00 2.536228478539102937e+00 1.086613956254572390e-02 5.724073005692280726e-05
3.426579863204204934e-01 6.360077296378997547e-01 1.452729569686420918e-01 1.797986212848139975e-01 8.276639576548742994e-02 8.545953509780175317e-01 1.237660642672981703e+00 1.908336334655295508e+00 2.540164049926292300e+00 5.239343493853070022e-02 6.258403150064342224e-01
8.139833000818776920e-01 9.899999999999999911e-01 1.576848213421512823e-01 1.117798061645482788e+00 1.000000000000000036e-10 -5.948460705314496666e-01 7.088812050083354244e+00 -1.162591307754390346e+00 1.168343053067576603e-01 1.059676194949562070e-02 3.507808041334937055e-04
8.127200395091948026e-01 9.545810353706352114e-01 2.897240359839337587e-01 1.135350972594743713e+00 1.000000000000000036e-10 -2.314254789710713245e-01 3.918732419762725794e+00 2.297907122681820624e+00 2.446612346780407510e+00 1.053903056147853512e-02 3.060166678081431947e-05
8.333387452118722338e-01 9.899999999999999911e-01 1.286365331000817180e-01 9.118802059208055422e-01 1.000000000000000036e-10 -3.638930876017728577e-01 7.088812050083354244e+00 4.018802939800258045e+00 2.823751500938369574e+00 1.125973340332811837e-02 5.738038866766786349e-05
8.450653497363251887e-01 9.899999999999999911e-01 2.732810127509088804e-02 1.937237736247625630e-01 1.000000000000000036e-10 -4.741729210356623314e-01 7.088812050083354244e+00 1.515866759621121274e+00 1.531201070687024490e+00 1.351940952617132832e-02 1.705329140929560451e-04
8.824248190553747317e-01 9.899999999999999911e-01 2.546040442681095015e-02 1.804840217007730452e-01 1.000000000000000036e-10 -3.960825964777224817e-01 7.088812050083354244e+00 3.398095183003394304e+00 2.446469796281729892e+00 2.790076346182997213e-02 1.387842570066622676e-04
7.962581187879345102e-01 9.772811667591194684e-01 1.342223567084329938e-01 7.496371134076530440e-01 2.300780476796955749e-03 2.571233883705605766e-02 5.585039123072962575e+00 5.692056706454580173e+00 5.821310627996684417e+00 1.067974808620974873e-02 1.655151691371700706e-01
8.451719283502452384e-01 5.276561671580681789e-01 6.077008961758431083e-01 7.153983650576346554e-01 2.460898326487684640e-01 6.074283439370485871e-01 1.177221178312411798e+00 1.250026445786209139e+00 2.025027100844397854e+00 1.355337101054497617e-02 5.791235339476618060e-01
9.578892673021927040e-01 8.819825652451478426e-01 4.659552605091165506e-02 1.104155321882523966e-01 5.714575465138534843e-03 1.839632240301768140e-01 2.369659526273168559e+00 2.730803123784217856e+00 3.044454692636532123e+00 4.564082677154464307e-02 3.955232625201714480e-01
